Response ID,Time Started,Date Submitted,Status,Legacy Comments,Comments,Language,Referer,SessionID,User Agent,Tags,URL Variable: appid,URL Variable: context,URL Variable: contextid,URL Variable: deviceid,URL Variable: playerid,link_url,"This survey may include unpublished game content which will be shared with you confidentially.¬†By choosing to participate in the survey, you agree to keep secret all such content and to not use such content for any purpose outside this survey. You agree to do so until we have published the content in the game.","Like:We are now going to show you the description again below and we would like you to highlight the Words or phrases that you particularly like or dislike. Click on the green ‚ÄúLike‚Äù option to highlight the statements you like, and click on the red ‚ÄúDislike‚Äù option to highlight the statements that you dislike.¬†Please also provide a comment to explain your answer. Once you‚Äôve finished highlighting, click the Save button. ¬†","Dislike:We are now going to show you the description again below and we would like you to highlight the Words or phrases that you particularly like or dislike. Click on the green ‚ÄúLike‚Äù option to highlight the statements you like, and click on the red ‚ÄúDislike‚Äù option to highlight the statements that you dislike.¬†Please also provide a comment to explain your answer. Once you‚Äôve finished highlighting, click the Save button. ¬†","I think I would have fun playing this new event:Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†","This new event is too similar to other Angry Birds 2 events :Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†","The new event is easy to understand:Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†","I think I could progress further in Angry Birds 2 by participating in this event:Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†","Having a set of objectives to achieve makes me feel motivated to play more:Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†","Achieving these types of objectives isn‚Äôt worth my time :Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†","Earning rewards by destroying structures makes me feel excited to play this event:Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†","I like completing these types of objectives:Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†",How appealing do you find this new event overall?,Please tell us why the new event doesn‚Äôt appeal to you.,How likely would you be to play the new event based on this description?,"Like:We are now going to show you the description again below and we would like you to highlight the Words or phrases that you particularly like or dislike. Click on the green ‚ÄúLike‚Äù option to highlight the statements you like, and click on the red ‚ÄúDislike‚Äù option to highlight the statements that you dislike.¬†Please also provide a comment to explain your answer. Once you‚Äôve finished highlighting, click the Save button. ¬†","Dislike:We are now going to show you the description again below and we would like you to highlight the Words or phrases that you particularly like or dislike. Click on the green ‚ÄúLike‚Äù option to highlight the statements you like, and click on the red ‚ÄúDislike‚Äù option to highlight the statements that you dislike.¬†Please also provide a comment to explain your answer. Once you‚Äôve finished highlighting, click the Save button. ¬†","I think I would have fun playing this new event:Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†","This new event is too similar to other Angry Birds 2 events:Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†","The new event is easy to understand:Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†","I think I could progress further in Angry Birds 2 by participating in this event:Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†","The grand prize being shared only among the winners makes me want to win:Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†","The grand prize I would receive doesn‚Äôt motivate me to play:Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†","I didn‚Äôt understand how the prize is shared among the players:Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†","Playing in an event where only the winners get the prize makes me want to participate:Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†",How appealing do you find this new event overall?,Please tell us why the new event doesn‚Äôt appeal to you.,How likely would you be to play the new event based on this description?,"<strong>Competition</strong> - Competing against other players:From the following list of statements, which are the 3 most important things you look for in Angry Birds 2?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Community</strong> - Interacting with other players (teaming up, chatting, etc.):From the following list of statements, which are the 3 most important things you look for in Angry Birds 2?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Challenge</strong> - Being Challenged, having to improve my skills to pass difficult levels or obstacles:From the following list of statements, which are the 3 most important things you look for in Angry Birds 2?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Strategy</strong> - Using my brain, strategic decision-making, thinking and planning:From the following list of statements, which are the 3 most important things you look for in Angry Birds 2?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Completion</strong> - Completing every mission or level, collecting everything (e.g.,characters, achievements):From the following list of statements, which are the 3 most important things you look for in Angry Birds 2?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Power</strong> - Growing over time to become more Powerful (e.g. increasing stats, leveling up, unlocking abilities):From the following list of statements, which are the 3 most important things you look for in Angry Birds 2?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Design</strong> - Expressing myself by customizing characters or decorating the game world:From the following list of statements, which are the 3 most important things you look for in Angry Birds 2?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Discovery</strong> - Exploring, experimenting and discovering new worlds, characters and game elements:From the following list of statements, which are the 3 most important things you look for in Angry Birds 2?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Story</strong> - An engaging Story and plot with interesting characters:From the following list of statements, which are the 3 most important things you look for in Angry Birds 2?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Fantasy</strong> - Being immersed in a strong game Fantasy in a rich virtual world:From the following list of statements, which are the 3 most important things you look for in Angry Birds 2?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Destruction</strong> - Destruction of obstacles, blowing things up and seeing huge explosions:From the following list of statements, which are the 3 most important things you look for in Angry Birds 2?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Excitement</strong> - Exciting, fast-paced gameplay with constant thrills and Action:From the following list of statements, which are the 3 most important things you look for in Angry Birds 2?Please check all the answer options below. You can do this by scrolling down the page.","Other - please specify::From the following list of statements, which are the 3 most important things you look for in Angry Birds 2?Please check all the answer options below. You can do this by scrolling down the page.","Other - please specify::From the following list of statements, which are the 3 most important things you look for in Angry Birds 2?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Action</strong> (e.g. Marvel: Contest of Champions, Brawl Stars, Subway Surfer):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Casino</strong> (e.g. Slotomania, Bingo Blitz, Coin Master, Zynga Poker):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Match</strong> (e.g. Homescapes, Candy Crush Saga, Merge Mansion, Toon Blast):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>MOBA</strong> (e.g. Mobile Legends: Bang Bang, League of Legends: Wild Rift. Pok√©mon UNITE):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Music</strong> (e.g. BeatStars, Magic Tiles, Cytus, Deemo):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Puzzle</strong> (e.g. June's Journey, Tetris, Cut the Rope):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Racing</strong> (e.g. CSR Racing, Mario Kart Tour):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>RPG</strong> (role playing games) (e.g. Genshin Impact, Cookie Run Kingdom, Pokemon Go):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Sandbox</strong> (e.g. Roblox, Minecraft):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Simulation</strong> (e.g. Township, Cooking Fever, Design Home):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Shooter</strong> (e.g. PUBG mobile, Call of Duty mobile, Free Fire):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Slingshot</strong> (e.g. Angry Bird 2, Angry Bird Friends):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Sports</strong> (e.g. Golf Clash, Madden NFL Mobile, FIFA football):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Strategy</strong> (e.g. Clash of Clans, Rise of Kingdoms, Lords Mobile, Clash Royale, Hearthstone):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Tabletop</strong> (digital adaptations of real life games e.g. Solitaire, Chess, Coloring):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Word Games</strong> (e.g. Wordscapes, Words With Friends):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.",Other - please specify::What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.,Other - please specify::What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.,You‚Äôre almost done! What is your age range?,What gender do you identify with?,Is there anything else you would like to inform us about?
1260,31/08/2024 21:22:04,31/08/2024 21:35:59,Complete,,,English,,1725128524_66d35f4cd65b99.28449090,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RC85256d3a-a8a3-4cc9-9fca-59d20662dab9,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.",""" Rewards"": ",,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Not very appealing,I just play this game as a pass time ,Probably would,"""In"": ",,Neutral,Neutral,Disagree,Neutral,Neutral,Agree,Neutral,Disagree,Neutral,,Probably would,,,,,,Power,Design,,,,Destruction,,,,,,Match,,,,,,,,,Slingshot,,Strategy,,,,,35 - 44,Prefer not to answer,
1301,45300.09262,45300.10215,Complete,,,English,,1725146002_66d3a392a3df11.45574610,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RC244f57b5-b069-4b03-a28f-153a81cd9a86,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""Your first objective will appear at the start of your game,"": Good to know the objective at the start","""last 2 days,"": Seems too short",Neutral,Neutral,Agree,Agree,Neutral,Disagree,Agree,Neutral,Somewhat appealing,,Might,"""Players who complete all 7 levels will win an equal share of the grand prize, such as rainbow feathers, gems or black pearls."": Like that it is an equal share.",,Neutral,Neutral,Agree,Neutral,Agree,Agree,Disagree,Neutral,Somewhat appealing,,Probably would,,,Challenge,Strategy,,,Design,,,,,,,,,,,,,Puzzle,Racing,,,Simulation,,,,,,,,,35 - 44,Female,
1362,45300.56106,45300.57462,Complete,,,English,,1725186476_66d441ac2ea3c8.10043683,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RC70f63957-627c-4e1b-a800-8578ae306201,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""objectives where you have to destroy structures, collect materials and pop pigs in World Map Saga levels. Your first objective will appear at the start of your game, so you know what to collect and how to plan your moves. For example, collect 20 wooden blocks by destroying the wooden structures.¬†"": |"" Rewards will be either feathers for your birds, or time-based rewards such as"": ",,Strongly agree,Neutral,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Extremely appealing,,Definitely would,"""who complete all 7 levels will win an equal share of the grand prize, such as rainbow feathers, gems or black pearls."": ",,Strongly agree,Neutral,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Disagree,Strongly agree,Extremely appealing,,Definitely would,,,,Strategy,Completion,Power,,,,,,,,,,,,,,Puzzle,,RPG,,,,,,Strategy,,,,,35 - 44,Male,No 
1421,45300.92251,45300.9316,Complete,,,English,,1725217705_66d4bba90cf7f8.43564088,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RC69ce2e7d-b95f-400d-be70-8a0b6730248a,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""complete a set of objectives and earn rewards that make you more Powerful. Complete all the objectives before the event is over and win the grand prize!¬†"": |"" Rewards will be either feathers for your birds, or time-based rewards such as extra energy or spells to supercharge your skills for the next 15 minutes."": |""objective.¬†As you"": ",,Strongly agree,Neutral,Strongly agree,Strongly agree,Strongly agree,Disagree,Strongly agree,Strongly agree,Extremely appealing,,Definitely would,,"""who is still in the game. Players who complete all 7 levels will win an equal share of the grand prize, such as rainbow feathers, gems or black pearls."": ",Neutral,Neutral,Strongly agree,Neutral,Neutral,Neutral,Agree,Neutral,Neutral,,Might,,,Challenge,,,,,,,,Destruction,Excitement,,,Action,,,,,,,RPG,,,,,,,,Word,,,35 - 44,Female,
1424,45300.92123,45300.94378,Complete,,,English,,1725217594_66d4bb3a56a9a7.14863778,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RCcdb27581-4b21-44af-a846-7405a19e4688,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.",""" Rewards will be either feathers for your birds,"": |""bigger rewards."": ","""or time-based rewards"": Time based I don‚Äôt like|""supercharge your skills for the next 15 minutes."": What if you need longer to complete your task it should stay as long as you continue to play",Agree,Disagree,Strongly agree,Agree,Strongly agree,Disagree,Agree,Agree,Extremely appealing,,Definitely would,"""available. If you are about to lose a Saga level you have a chance to get up to 3 extra birds to continue"": ",""" Players who lose a Saga level are out of the Competition"": If you wish to try again I feel should be an option",Agree,Disagree,Agree,Neutral,Agree,Disagree,Disagree,Disagree,Somewhat appealing,,Definitely would,,,,Strategy,,,,Discovery,,,Destruction,,,,,,Match,,,,,,,,,Slingshot,,,,Word,,,35 - 44,Female,
1437,45300.99573,45331.00656,Complete,,,English,,1725224031_66d4d45f8765c6.99398265,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RC723fff81-6c6a-48d4-8b82-d7b70612c4f8,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""new time-limited event"": With the limited time to complete, makes me want to Challenge myself to complete|""earn rewards"": Prizes!!",,Strongly agree,Neutral,Strongly agree,Agree,Strongly agree,Disagree,Strongly agree,Agree,Somewhat appealing,,Definitely would,"""group"": |""of players"": ",,Strongly agree,Neutral,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Extremely appealing,,Definitely would,,,,Strategy,,,,,,,Destruction,Excitement,,,,,Match,,,Puzzle,,,,,,,,Strategy,,,,,35 - 44,Female,
1439,45331.01265,45331.02946,Complete,,,English,,1725225493_66d4da157a3339.90152108,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RC56a1a25e-d4d0-4c66-b6f2-6a7ef5cc5889,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""feathers"": Feathers are great","""last 2 days,"": Feels pretty short|""energy"": Energy I don't care about",Agree,Neutral,Agree,Neutral,Agree,Neutral,Agree,Agree,Somewhat appealing,,Probably would,"""winners"": Event will work great",,Strongly agree,Neutral,Strongly agree,Strongly agree,Strongly agree,Neutral,Strongly disagree,Strongly agree,Somewhat appealing,,Definitely would,,,,Strategy,Completion,Power,,,,,,,,,,,Match,,,,,,,,,Slingshot,,,,,Other,Idle games,35 - 44,Male,
1460,45331.07998,45331.09131,Complete,,,English,,1725231310_66d4f0cee504f3.43289451,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RC18d8c912-c7e4-4fee-8caf-b25ef2ed6e95,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""collect 20 wooden blocks by destroying the wooden structures.¬†  "": |"" Rewards will be either feathers for your birds,"": ",,Agree,Neutral,Neutral,Agree,Agree,Disagree,Agree,Agree,Somewhat appealing,,Probably would,,"""In this new time-limited"": |"" Players who lose a Saga level are out of the Competition until the next time the event is available."": ",Neutral,Neutral,Neutral,Agree,Agree,Neutral,Agree,Neutral,Somewhat appealing,,Probably would,,,,Strategy,,,,,Story,Fantasy,,,,,,,,,,,,,,,,Slingshot,,,,,,,35 - 44,Male,
1468,45331.11354,45331.12236,Complete,,,English,,1725234210_66d4fc227cd0c7.03182117,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RC15d3c2d7-72aa-423d-81e9-cd2cba45d859,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.",,"""time-limited"": ",Strongly agree,Neutral,Agree,Strongly agree,Strongly agree,Disagree,Agree,Agree,Somewhat appealing,,Probably would,"""extra"": ","""time-limited"": |""Only"": ",Agree,Neutral,Agree,Agree,Neutral,Neutral,Disagree,Neutral,Somewhat appealing,,Probably would,,,,,Completion,Power,Design,,,,,,,,,,,,,,,,,Simulation,,Slingshot,,Strategy,,,,,35 - 44,Male,
1472,45331.1237,45331.12999,Complete,,,English,,1725235088_66d4ff90bc9501.07310071,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RC1dd7bdfe-f1c0-4ec0-b3a7-ac55824b2305,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""energy"": ",,Strongly agree,Neutral,Strongly agree,Neutral,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Extremely appealing,,Definitely would,,"""the"": ",Strongly agree,Neutral,Strongly agree,Neutral,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Somewhat appealing,,Definitely would,,,,,,,,,,,,Excitement,,,,,,,,Puzzle,,RPG,,,Shooter,,,,,,,,35 - 44,Male,Nope
1502,45331.28634,45331.29132,Complete,,,English,,1725249140_66d5367483cbd3.12230592,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RCa8145113-9fee-4892-a213-ac951cd3734f,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.",""" During the event, you will be given a set of objectives where you have to destroy structures, collect materials and pop pigs in World Map Saga levels. Your first objective will appear at the start of your game, so you know what to collect and how to plan your moves. For example, collect 20 wooden blocks by destroying"": ",""" Rewards will be either feathers for your birds, or time-based rewards such as extra energy or spells to supercharge your skills for the next 15 minutes."": Jewels would be a good reward too ",Strongly agree,Neutral,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Extremely appealing,,Definitely would,"""this new time-limited event, you will be part of a group of players who are attempting to complete 7 World Map Saga levels and win the grand prize!"": ",,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Strongly disagree,Strongly agree,Extremely appealing,,Definitely would,Competition,,Challenge,Strategy,,,,,,,,,,,,Casino,,,,Puzzle,,,,,,,,,Tabletop,,,,35 - 44,Female,
47,27/08/2024 20:51:47,27/08/2024 21:06:59,Complete,,,English,,1724781107_66ce1233b7d1b3.21704418,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RCf4525e55-e7cf-44f2-859a-d12b85da0e00,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.",,"""blocks"": ",Strongly agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Extremely appealing,,Definitely would,"""lose"": ",,Strongly agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Disagree,Strongly agree,Strongly agree,Extremely appealing,,Definitely would,,,Challenge,,,Power,,,,,Destruction,,,,,Casino,,,,Puzzle,Racing,,,,,,,,,,,,45 - 54,Male,
275,28/08/2024 03:40:06,28/08/2024 03:55:00,Complete,,,English,,1724805606_66ce71e62d6cc9.12637042,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RCccb6f308-31db-4044-8def-a7e57273e86a,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""objectives"": ",,Strongly agree,Neutral,Strongly agree,Neutral,Strongly agree,Neutral,Agree,Agree,Somewhat appealing,,Probably would,"""playing. Only the winners will share the grand prize."": ",,Strongly agree,Neutral,Strongly agree,Neutral,Strongly agree,Agree,Disagree,Strongly agree,Extremely appealing,,Probably would,,,Challenge,,,Power,,,Story,,,,,,Action,,,,,Puzzle,,,,,Shooter,,,,,,,,45 - 54,Male,
285,28/08/2024 04:09:25,28/08/2024 04:16:59,Complete,,,English,,1724807365_66ce78c5ce4ed0.68444111,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RC8d5e4d7f-1122-4208-9346-541b4f62d999,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""earn rewards that make you more Powerful."": |"" Rewards will be either feathers for your birds, or time-based rewards such as extra energy or spells"": ",,Agree,Neutral,Agree,Strongly agree,Agree,Disagree,Agree,Agree,Somewhat appealing,,Probably would,"""grand prize!"": |""alongside"": ","""equal share"": ",Strongly agree,Neutral,Strongly agree,Strongly agree,Neutral,Disagree,Strongly disagree,Agree,Somewhat appealing,,Probably would,,,,Strategy,Completion,,,Discovery,,,,,,,,,Match,,,Puzzle,,,,,,,,,,Word,,,45 - 54,Male,
296,28/08/2024 04:19:26,28/08/2024 04:40:46,Complete,,,English,,1724807966_66ce7b1e618cb1.13892406,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RC1df86f48-fd97-4e34-a77f-fd40886112cf,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""Complete all the objectives before the event is over and win the grand prize!¬†  "": |"" Rewards will be either feathers for your birds, or time-based rewards such as extra energy or spells to supercharge your skills for the next 15 minutes. Once you achieve"": ",,Neutral,Neutral,Agree,Neutral,Neutral,Disagree,Neutral,Agree,Neutral,,Probably would,"""grand prize, such as rainbow feathers, gems or black pearls."": ",,Neutral,Agree,Neutral,Disagree,Disagree,Agree,Disagree,Neutral,Somewhat appealing,,Might,,,,Strategy,Completion,Power,,,,,,,,,,Casino,Match,,,Puzzle,,,,,,,,,,,,,45 - 54,Female,
474,28/08/2024 16:31:19,28/08/2024 16:44:07,Complete,,,English,,1724851879_66cf26a738c9a5.27355916,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RC4f505bf7-e9dd-44a9-b005-a6d5ff9ddc22,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""last 2 days,"": ",,Agree,Neutral,Agree,Agree,Neutral,Agree,Neutral,Agree,Neutral,,Might,"""levels will win an equal share of the grand prize, such as rainbow feathers, gems or black pearls."": ",,Agree,Neutral,Agree,Agree,Agree,Neutral,Neutral,Strongly agree,Somewhat appealing,,Probably would,,,,Strategy,,,,,,,Destruction,,,,,,,,,,Racing,,,,Shooter,,,,,,,,45 - 54,Prefer not to answer,Nope
476,28/08/2024 16:46:06,28/08/2024 16:54:38,Complete,,,English,,1724852766_66cf2a1e2996c8.42647250,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RC78ac6aa4-b435-43fc-8394-6ad2020f3e45,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.",""" Rewards will be either feathers for your birds, or time-based rewards such as extra energy or spells to supercharge your skills for the next 15 minutes. Once you achieve an objective a new one will appear. You can then use your new reward to help complete the next objective.¬†As you progress, the objectives will get more intense and you will earn bigger rewards."": ",,Agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Extremely appealing,,Definitely would,"""equal share of the grand prize, such as rainbow feathers, gems or black pearls."": ",,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Extremely appealing,,Definitely would,,,Challenge,Strategy,,,,,,,,Excitement,,,,,Match,,,,,,,Simulation,,Slingshot,,,,,,,45 - 54,Female,  
520,28/08/2024 18:59:06,28/08/2024 19:14:07,Complete,,,English,,1724860745_66cf4949e8f650.11196111,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RC1e8e06b7-4ae1-44b9-ab1e-178dc8154116,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.",,"""intense"": |""days,"": ",Neutral,Agree,Agree,Neutral,Agree,Neutral,Neutral,Agree,Not very appealing,Play to relax.  Increasing difficulty puts too much stress on success and it a method to ensure paying for crystals to succeed.,Probably would not,"""alongside"": ",,Agree,Neutral,Agree,Agree,Agree,Disagree,Neutral,Disagree,Somewhat appealing,,Probably would,,Community,,,,,,,,,Destruction,,,,,,,,,,,,,,,,,,,Word,Other,Star wars galaxy of heros,45 - 54,Male,
533,28/08/2024 19:38:37,28/08/2024 20:06:19,Complete,,,English,,1724863117_66cf528d596079.39215270,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RCf4b89b7f-d4a0-4bdd-ad66-d54d5caa7210,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""objective.¬†As you progress, the objectives"": ",,Agree,Neutral,Strongly agree,Agree,Neutral,Disagree,Agree,Agree,Neutral,,Probably would,"""In this new time-limited event, you will be part of a group of players who are attempting to complete 7 World Map Saga levels and win the grand prize!"": ",,Neutral,Agree,Neutral,Neutral,Agree,Neutral,Agree,Neutral,Neutral,,Probably would,,Community,Challenge,,,,,,,,Destruction,,,,,Casino,Match,,,,,,,,,,,Strategy,,,,,45 - 54,Male,
578,28/08/2024 22:02:15,28/08/2024 22:10:56,Complete,,,English,,1724871734_66cf7436f31470.10372335,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RC2c1ce676-6e35-4af0-8993-5130627a81a4,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""progress, the objectives will get more intense and you will earn bigger rewards."": ",,Agree,Neutral,Agree,Agree,Agree,Neutral,Agree,Agree,Somewhat appealing,,Probably would,,""" Players who lose a Saga level are out of the Competition until the next time the event is available."": ",Disagree,Agree,Neutral,Disagree,Disagree,Agree,Disagree,Disagree,Not very appealing,Too hard ,Probably would not,,,,,Completion,Power,,,,,Destruction,,,,,,Match,,,Puzzle,,,,,,Slingshot,,,,,,,45 - 54,Male,
639,29/08/2024 00:46:57,29/08/2024 00:52:56,Complete,,,English,,1724881617_66cf9ad184cfd5.77880610,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RCa632c870-aedc-446b-b677-01cb92d40c6d,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""destroy"": Fun!",,Agree,Neutral,Agree,Agree,Agree,Disagree,Agree,Agree,Extremely appealing,,Definitely would,,""" Players who lose a Saga level are out of the Competition until the"": Sound familiar",Agree,Agree,Agree,Neutral,Neutral,Neutral,Agree,Neutral,Somewhat appealing,,Might,,,,,Completion,Power,,,,,,Excitement,,,,,Match,,,,,,,Simulation,,Slingshot,,,,,,,45 - 54,Female,
